slot,block_hash,block_timestamp,height,previous_block_hash,transaction_count,leader_reward,leader
292311392,DWAFFicsKieoJaNFXazii9fCNadk2ZKT5sMyyQyEu6ng,2024-09-27 13:21:49.000000 UTC,271172007,EgHm6Pkh3YDnMWxZBn1vGMJtNvYcRrKUT53NkgZor3ph,1443,20829638,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF
292311397,5UYGkerSBnxxiYuY6Y8acLbEPS91WRaSqZGXANquTwY,2024-09-27 13:21:50.000000 UTC,271172012,DhqiKnBQNSczzHgxEYScduroRCzcbhc2pZdAXaxMfqtB,690,5250455,9MYPYNS8MmwcrZLGndHFvw4eR9BYhdfJj6jBk2iHiE88
292311402,E4n7qqv4Wdrj33itnT3XnHGiSb1hogzcH6WNJqeaLDDW,2024-09-27 13:21:53.000000 UTC,271172017,ETnC2N2JBVP3CokM2A4BSwbVRaBZJ88bjWpYjb6bxsgm,1098,22341408,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU
292311407,DiPCWuhiiapc7i5jnF3Vhrh3XXx3WcmeeAZLd5Riegvj,2024-09-27 13:21:55.000000 UTC,271172022,7Jo8a8n6gzDXdcfn11E26KUJG1G1aUbbtE3PYB6CU1Us,822,8950805,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP
292311411,Ddq76BTWHheoWkAkFHaukdqz9NB6c61ecHnuqkApqfwq,2024-09-27 13:21:57.000000 UTC,271172026,5gFrakom9FFJdSSwKKVLrv7rhuKYm5RNCT2YgRg2weiw,789,4162515,vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D
292311416,DTL33hp1acHZGmHdCoinMDpfTasNBRepaKpmXQU7eAri,2024-09-27 13:21:59.000000 UTC,271172031,84aZY62Xidink5avFzjCLFNTytKwpw29cGQfkhFxWSuJ,1839,32108974,AicQr2zCWBLiBwt2r6o7iTemmtyE7q5pTKyuuupbXEQA
292311417,Cg8iTXZr2EiGxmXhNVGmg3X7DT8tKps2TGgAt2nMW896,2024-09-27 13:21:59.000000 UTC,271172032,DTL33hp1acHZGmHdCoinMDpfTasNBRepaKpmXQU7eAri,585,10134376,AicQr2zCWBLiBwt2r6o7iTemmtyE7q5pTKyuuupbXEQA
292311422,6ZqbsBz6DSzEUqep2ZWAerm3f9W7nsv4ePhnkpuj4ggu,2024-09-27 13:22:01.000000 UTC,271172037,CcjCpgQcdHJcNXB6M7f3TBUVQX2jqHTAgoUr2zuS1Lx,1346,12074367,DDnAqxJVFo2GVTujibHt5cjevHMSE9bo8HJaydHoshdp
292311426,92mwyziNz1WTJN5wUctB6HWaTJWxqQPT69xpHzprWL48,2024-09-27 13:22:03.000000 UTC,271172041,CjnBDMYpbC9F4dGj2dxqkqne9o51Dp8LhKidL36oHYen,1470,18671336,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi
292311431,33SPjnTtE6Fc19kX1MR3uVPo4JDh3LGvM8hpAdbr5K5o,2024-09-27 13:22:07.000000 UTC,271172046,3b6PA6VG73EV5rq3pwLj4tHKYmWrwZRQrdFj7gT4s7tz,1424,5295950,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC
292311436,6RukH27rhzvFjWzEVEtoicpuccx2mUkFxh1VmXmdTzLQ,2024-09-27 13:22:09.000000 UTC,271172051,5GXGPZLDug6SZqEEjEJLrfqxo2eWc58xDWGPxuSCEMgA,1939,35150890,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH
292311441,81QFuTfUrg5KiaBdn49CvUBWCdQqp17BGybt94SwU6QB,2024-09-27 13:22:11.000000 UTC,271172056,D8oTtyWeipTdp4o7weefTjPmovFwT3Uwo8ggkNWTpB2A,918,9848398,3Mu44NfrRVMaruMfp4cDFphbyqw4emcPEXasJvy65Nes
292311446,Dx4SvYcXqp5FRQeHsoSLQxs3cp5MuPRBGdB8FJqtzMwU,2024-09-27 13:22:13.000000 UTC,271172061,AFpeoJg8gwMB345Lj3W4jhxdzYExBwQVjBtURAr5pYvR,789,12151799,2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7
292311451,BEw1BRur2cjQw6TJBbxXqo1eyfhJtygTBF6qVEQwH7tv,2024-09-27 13:22:15.000000 UTC,271172066,9D1qJxsDobT8QfunoWyPXZoGnFWGA8okA2uBJrB1jenL,1146,6474480,GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46
292311457,FAK9ePY4BMTPcnK3KJfSY3zJ9wbvSNUzMyPEhZNeWnvb,2024-09-27 13:22:18.000000 UTC,271172072,2fqeCyS9s6d1ztXMS9GhmEyUf5c5shpWKeVyNvFmFb4A,358,10916475,6122X5K3mo8QMwXZW6wnP2n1j2wQoa1Ks21Ckwj7L6st
292311461,3Ruk5nWkdVj9t24WSmMJFHVNoTcCenKeSmaQScKqgWQP,2024-09-27 13:22:20.000000 UTC,271172076,B2gA1QJw7ttwqY4DBayXHCakxvQJ78rtQFbLwfDuYP5h,725,14699301,E2CDEydLiR9oxS58bdRNdoxmd8vDnWLmEE8VZLQ6dmYG
292311466,8zktYGhTr8ygB5bc3eHpvYGDiC7f8sPLF7C7pZt1aydF,2024-09-27 13:22:23.000000 UTC,271172081,Eq4MjuT2iRzaVgYtjP2mJJwwer54TM3NndnEiDEc5u31,1491,9232707,3RXKQBRv7xKTQeNdLSPhCiD4QcUfxEQ12rtgUkMf5LnS
292311470,BvrTtz265w7ifpvQDfxtP7Xkm3vPupU4unWGPqWyus8q,2024-09-27 13:22:24.000000 UTC,271172085,925Pp58S8YVrCqYtvx7Zr4n2bywTfKnevg3fPY4NAExk,1097,13478455,46nbPAKDbvAFEDQxP16QR7dQHTMVGhnrN6gPs3FrSJzc
292311476,9NRPDo33fZ9W3Qago5W7DZg4ADsCggdS9UQkaogrwc9A,2024-09-27 13:22:27.000000 UTC,271172091,Ej4Buf9HH5vPgkKtucbLabv5zkBdP3t7nRz7RAZxuEp8,1656,20688164,GqHhyk2qVfcd6epF3dft9kZVR32z4edtZyjkp2BvFXUt
292311673,7xjrzYC5fAmZAMVuevwccYeNu5Wn52qdgANsX2cXqLUj,2024-09-27 13:23:55.000000 UTC,271172284,Hiii5L1bUS1jjq5QA6MjRsu9tysZ9RSWZghnhaCghLoM,1726,12275393,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24
292311674,CUmyMSdzB4TudqEXbwwGvsktMRVfXWQLwMMLBzkugrpZ,2024-09-27 13:23:55.000000 UTC,271172285,7xjrzYC5fAmZAMVuevwccYeNu5Wn52qdgANsX2cXqLUj,1492,12144234,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24
292311680,8VodSnUrjKGMFuDvwhkdjm2TgMvc2YwoMWyBcooy2Nt,2024-09-27 13:23:58.000000 UTC,271172291,3yFKiaq9VGcCegAqbpiwwkMjPJCZJxQdzF1Gvw2c27r6,1587,15271219,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP
292311685,5nM34VMpo5qYfEXaC5kUcNmtRWd69jiSu1dEqxG23DN6,2024-09-27 13:24:01.000000 UTC,271172296,H23wFPeCg1pENqZWLQTRsX6eAxhRYpdBf6jXyVgfveAG,795,50641050,7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5
292311689,4QP4zZHY9icRbb5vLkm7XBWjR4n3xfLxTxYHttFuPtuK,2024-09-27 13:24:02.000000 UTC,271172300,Gj6BxUUEU3yNYtuw7soGz8fc7eW6izG9fiSy3Pw1UKo1,1003,52583546,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF
292311698,GgE3FXx6VSP67XA5uyBKGxWaaxU6LQr72G3RVkWvm4xn,2024-09-27 13:24:06.000000 UTC,271172309,PeMZjqYLat6dqMSumAMFT5pVQD43i2JPq2Dgwde1Arf,468,2683034,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt
292311700,D8RbzSjR2qpYxdrmYgWjkvHLwFuHvRy8C2RpoEcatvZn,2024-09-27 13:24:07.000000 UTC,271172311,C1KX858SSYscMGmLLLAARgkDqnDnayijpNFh9ZBi4UEC,1181,10190918,3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ
292311705,2rLb34QMwWYdAfedqbzjGq5tuV5wcNCVTUiHeCcMeE5t,2024-09-27 13:24:09.000000 UTC,271172316,3E1LmnnGpSAZV1SuKVhcN5K6hPPAYHqLwn8A529i5neW,620,9699222,8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN
292311709,HRrUd2xE1yyPDQWDrCBNSV8aAzBkywPZT9nqGbqs47BG,2024-09-27 13:24:11.000000 UTC,271172320,7zj2Skdp8Ym9tghvtnkScYqsYn23ssYDsaq6mkCd6LUJ,1561,13446931,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM
292311715,FyLucD1zNtMehRLCJxpuHr1o8bbeTeVdHdGmkpbEGGRH,2024-09-27 13:24:14.000000 UTC,271172326,5KuEbWpFKawukoZgdZEyPJd7K5NPiWyibSqengrmD6uN,1132,14620029,mrgn4sJJu5GBa5wbKyjuASzhyCifvcedGoLtpKjB3Wf
292311718,Cx22zPosqhaUdXkmMVxrgmd3NVx6zSk9cVAAw42wsKZP,2024-09-27 13:24:15.000000 UTC,271172329,FeeE4pnckCSFb659J2mAYJWc31ndPYYU2yvP6rRSf2FM,1281,5702047,7aL9cw8khXDftH1JcWrPEe5U1dvobEHmvQW1DEFL7dRL
292311728,De1UtUJKhYMWHPfyihHf8tgkN9wP7gsUijn1DX6Yb3ap,2024-09-27 13:24:19.000000 UTC,271172335,CLzNPjyZARV7sxHejUkcfbekm38ZuYGD8WzAt2DtdGYN,2299,9467075,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot
292311734,FCGMvPmNQtT9vkdLRtWD7A9f687HirVRbr4rE393oidV,2024-09-27 13:24:22.000000 UTC,271172341,GRtyC4KiwZEZ6MioqDBsZrMceqyJzTkpCSgMNgt4q9rL,625,15483961,B4dn3WWS95M4qNXaR5NTdkNzhzvTZVqC13E3eLrWhXLa
292311676,4eysp5TH3LQv13DQJH5sfyG2JYNAN7TyFWd7tMH2Z756,2024-09-27 13:23:56.000000 UTC,271172287,GEZKM96pAR4n4vQyBPCU7MTxNMPjRvWjE1RaoG2Sbugc,1768,15715463,46nbPAKDbvAFEDQxP16QR7dQHTMVGhnrN6gPs3FrSJzc
292311681,D9Gx2q4wLQHg8VNFgeVmWCsKpWoVVRWbvq82Xr6z7qQr,2024-09-27 13:23:58.000000 UTC,271172292,8VodSnUrjKGMFuDvwhkdjm2TgMvc2YwoMWyBcooy2Nt,986,15483898,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP
292311686,6E8Np1myEd4qMgUM6UR3ytdyBTsJN27C69raB92H4wRi,2024-09-27 13:24:01.000000 UTC,271172297,5nM34VMpo5qYfEXaC5kUcNmtRWd69jiSu1dEqxG23DN6,804,49527471,7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5
292311691,Fs178y3cY2D2chdwk8inW86cF8nRDDLBne5stcXKPEW6,2024-09-27 13:24:03.000000 UTC,271172302,DnHZJYTLjfsZLaDNfwWZg8CHVpPKcuHvsWcypGwEDXhH,819,9032960,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF
292311695,7Rdeq9vSwNSB7pkZvd6GNxwQc2deE3DGpnYjungyhPrQ,2024-09-27 13:24:04.000000 UTC,271172306,AzR1aAmeDU4UwU7V9YG3Rvm26HRYadyPd1ypjUojXWu3,1229,20797059,A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2
292311701,DdxA6jmVFS4m2FTtp8LVDZQU9rRwVYGkF8WpHpPGR1Bc,2024-09-27 13:24:07.000000 UTC,271172312,D8RbzSjR2qpYxdrmYgWjkvHLwFuHvRy8C2RpoEcatvZn,1025,22913890,3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ
292311706,wyNd2RhJV1LHuveneBSjYr8riTkp8VsD55wdYskDqS6,2024-09-27 13:24:10.000000 UTC,271172317,2rLb34QMwWYdAfedqbzjGq5tuV5wcNCVTUiHeCcMeE5t,1407,28440114,8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN
292311711,DrnSf5uK65bUL6BiXXKxibevFUPRTxZ2xTzb1wEpraSP,2024-09-27 13:24:12.000000 UTC,271172322,5nbVxs8wNYukzXUNcW46bT3hh3pvmUPLRVAX3hpLKcaW,1024,8107526,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM
292311716,9uBn5yWU5mzRh31t63p65dTEx7Pe5zuGk7vTgBUdiDrd,2024-09-27 13:24:14.000000 UTC,271172327,FyLucD1zNtMehRLCJxpuHr1o8bbeTeVdHdGmkpbEGGRH,1473,16323832,7aL9cw8khXDftH1JcWrPEe5U1dvobEHmvQW1DEFL7dRL
292311725,B7SM746gVHDJujt4XLZ21XTS6LsDsCnhnbU3KNeXzzzS,2024-09-27 13:24:18.000000 UTC,271172332,F9ybMtMJUuKYHhcq8pcw9fvWmFhKex2yuLnfavm9RPqd,882,8296930,Cu9Ls6dsTL6cxFHZdStHwVSh1uy2ynXz8qPJMS5FRq86
292311730,4ZXKDugWPPBVqUqXPqiwySrvRRtDKa9VBZ89xkWFL4KR,2024-09-27 13:24:20.000000 UTC,271172337,FKGWtBExumc8W5JgMvirqmaRP5s3ZFE2beZmiYu3VVwN,1026,3178394,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot
292311735,BuNb5tfMnFtNcHZKNKo94yk7DwtsQv34qUGubb3L69W6,2024-09-27 13:24:22.000000 UTC,271172342,FCGMvPmNQtT9vkdLRtWD7A9f687HirVRbr4rE393oidV,718,24238775,B4dn3WWS95M4qNXaR5NTdkNzhzvTZVqC13E3eLrWhXLa
292311677,GPrpuAznC8rxCNeML2esDE3eYhN2eCiifjVtUzkiQyMd,2024-09-27 13:23:56.000000 UTC,271172288,4eysp5TH3LQv13DQJH5sfyG2JYNAN7TyFWd7tMH2Z756,939,5190375,46nbPAKDbvAFEDQxP16QR7dQHTMVGhnrN6gPs3FrSJzc
292311682,kJnoNTc5J1JdQ3RaJe9J1rkFV2ZyDJuzuzsGeVy3h1Z,2024-09-27 13:23:59.000000 UTC,271172293,D9Gx2q4wLQHg8VNFgeVmWCsKpWoVVRWbvq82Xr6z7qQr,906,31823466,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP
292311687,5cJ3SfwRzXGvgjVV1RRLRAJutDRTVBtEgffKpjw535YS,2024-09-27 13:24:02.000000 UTC,271172298,6E8Np1myEd4qMgUM6UR3ytdyBTsJN27C69raB92H4wRi,641,8197226,7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5
292311692,9thcFihPtsYn8UphCqxJ4FnpjYjriDQ7UdqruAX2fKak,2024-09-27 13:24:04.000000 UTC,271172303,Fs178y3cY2D2chdwk8inW86cF8nRDDLBne5stcXKPEW6,2342,75149689,A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2
292311697,PeMZjqYLat6dqMSumAMFT5pVQD43i2JPq2Dgwde1Arf,2024-09-27 13:24:05.000000 UTC,271172308,8ijcsHUBDiougz72TnY4fkVxPJzBaWwxmkTSqiZvkket,1161,5325681,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt
292311702,9q9hFPmJ2Xzjrx4Hrmoa4eXUQvPvCa8gJSLBwX6Errb6,2024-09-27 13:24:08.000000 UTC,271172313,DdxA6jmVFS4m2FTtp8LVDZQU9rRwVYGkF8WpHpPGR1Bc,1434,9109857,3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ
292311707,BFvGx5nfvyQv9E1XuyxLeTy7VjjWnuXh1SwN7Uh4Kmk,2024-09-27 13:24:11.000000 UTC,271172318,wyNd2RhJV1LHuveneBSjYr8riTkp8VsD55wdYskDqS6,997,14458075,8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN
292311712,21VvGaYogDD9c99idTcpC2DaCcomNW4TQZ1mLUKJ1Pia,2024-09-27 13:24:13.000000 UTC,271172323,DrnSf5uK65bUL6BiXXKxibevFUPRTxZ2xTzb1wEpraSP,2152,22134469,mrgn4sJJu5GBa5wbKyjuASzhyCifvcedGoLtpKjB3Wf
292311717,FeeE4pnckCSFb659J2mAYJWc31ndPYYU2yvP6rRSf2FM,2024-09-27 13:24:15.000000 UTC,271172328,9uBn5yWU5mzRh31t63p65dTEx7Pe5zuGk7vTgBUdiDrd,978,7688144,7aL9cw8khXDftH1JcWrPEe5U1dvobEHmvQW1DEFL7dRL
292311726,DPTQx7JkqGoADK6R5t7QnVMP3AhQgqh7R15GzDsVuQbj,2024-09-27 13:24:18.000000 UTC,271172333,B7SM746gVHDJujt4XLZ21XTS6LsDsCnhnbU3KNeXzzzS,483,33263327,Cu9Ls6dsTL6cxFHZdStHwVSh1uy2ynXz8qPJMS5FRq86
292311731,4VBbL8VYGLJoHgmj8Nv4WsgB5nP6Sm5AqccBVFvBdP65,2024-09-27 13:24:20.000000 UTC,271172338,4ZXKDugWPPBVqUqXPqiwySrvRRtDKa9VBZ89xkWFL4KR,1206,19697383,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot
292311736,A8y5bBJ2Ja9UNAuCZDUhui25HKNJg24Cd7Zo6cRqnHLA,2024-09-27 13:24:23.000000 UTC,271172343,BuNb5tfMnFtNcHZKNKo94yk7DwtsQv34qUGubb3L69W6,2022,32894385,UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF
292311678,Dqb5sSqnhH5tgPvoABQSPPxgBncNHDKJWDFFvMfXWJKf,2024-09-27 13:23:57.000000 UTC,271172289,GPrpuAznC8rxCNeML2esDE3eYhN2eCiifjVtUzkiQyMd,1188,35904763,46nbPAKDbvAFEDQxP16QR7dQHTMVGhnrN6gPs3FrSJzc
292311683,8fwr6Nsdks8h2q1GdaPUhnWVWRNphyVMGbBgWxLQ1yDS,2024-09-27 13:23:59.000000 UTC,271172294,kJnoNTc5J1JdQ3RaJe9J1rkFV2ZyDJuzuzsGeVy3h1Z,696,23588014,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP
292311688,Gj6BxUUEU3yNYtuw7soGz8fc7eW6izG9fiSy3Pw1UKo1,2024-09-27 13:24:02.000000 UTC,271172299,5cJ3SfwRzXGvgjVV1RRLRAJutDRTVBtEgffKpjw535YS,1937,43044738,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF
292311693,7MSajhuDa4WEdhairhKpLVXJQQWLFs3iRGE892jjcoHE,2024-09-27 13:24:04.000000 UTC,271172304,9thcFihPtsYn8UphCqxJ4FnpjYjriDQ7UdqruAX2fKak,1518,23809933,A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2
292311696,8ijcsHUBDiougz72TnY4fkVxPJzBaWwxmkTSqiZvkket,2024-09-27 13:24:05.000000 UTC,271172307,7Rdeq9vSwNSB7pkZvd6GNxwQc2deE3DGpnYjungyhPrQ,2164,42357214,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt
292311703,6qj88vxGeYXRzPGiNrGkKoe7V3hPpdcHoYxX4Y9mC7si,2024-09-27 13:24:08.000000 UTC,271172314,9q9hFPmJ2Xzjrx4Hrmoa4eXUQvPvCa8gJSLBwX6Errb6,974,21696676,3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ
292311708,7zj2Skdp8Ym9tghvtnkScYqsYn23ssYDsaq6mkCd6LUJ,2024-09-27 13:24:11.000000 UTC,271172319,BFvGx5nfvyQv9E1XuyxLeTy7VjjWnuXh1SwN7Uh4Kmk,2060,46245665,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM
292311714,5KuEbWpFKawukoZgdZEyPJd7K5NPiWyibSqengrmD6uN,2024-09-27 13:24:13.000000 UTC,271172325,57tY6Z2Jcan5gs3wRBBH38RGBQP4guuziLZjcac1Nnm6,1143,16926858,mrgn4sJJu5GBa5wbKyjuASzhyCifvcedGoLtpKjB3Wf
292311719,ALbQrrGHNZCqRxe8EjvJJpYfCiJkm6GdLhFpZLGj4ecT,2024-09-27 13:24:15.000000 UTC,271172330,Cx22zPosqhaUdXkmMVxrgmd3NVx6zSk9cVAAw42wsKZP,541,5043302,7aL9cw8khXDftH1JcWrPEe5U1dvobEHmvQW1DEFL7dRL
292311727,CLzNPjyZARV7sxHejUkcfbekm38ZuYGD8WzAt2DtdGYN,2024-09-27 13:24:19.000000 UTC,271172334,DPTQx7JkqGoADK6R5t7QnVMP3AhQgqh7R15GzDsVuQbj,983,17406663,Cu9Ls6dsTL6cxFHZdStHwVSh1uy2ynXz8qPJMS5FRq86
292311732,A6d9TBpXXLSU88JXJTGVcWniVa9LwAqZdwwVkzucXX7w,2024-09-27 13:24:21.000000 UTC,271172339,4VBbL8VYGLJoHgmj8Nv4WsgB5nP6Sm5AqccBVFvBdP65,1922,34388540,B4dn3WWS95M4qNXaR5NTdkNzhzvTZVqC13E3eLrWhXLa
292311737,5MtTBipCNLffA5Fn6ULCsv43AyMHSnkfL3rsjwv2ZrTc,2024-09-27 13:24:23.000000 UTC,271172344,A8y5bBJ2Ja9UNAuCZDUhui25HKNJg24Cd7Zo6cRqnHLA,1082,7025554,UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF
292311738,AhnPWZmY7ktfL9BBm7ruAVwnDftwDRho9EyGJMteXHTV,2024-09-27 13:24:23.000000 UTC,271172345,5MtTBipCNLffA5Fn6ULCsv43AyMHSnkfL3rsjwv2ZrTc,882,9687407,UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF
292311615,23vieUPF92Kvr2ehNy58GFEWY3Y1fr68xEUp6N42qLx1,2024-09-27 13:23:27.000000 UTC,271172230,4xqdvVRNQctBWsU9DA9cRLLe64Vk6RXo5hiN4RXqZkdu,1406,14897319,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24
292311622,AZT3QpXT6XSKeUPr1UPKd5pRzY8kmby6bAYANTBjuXPb,2024-09-27 13:23:30.000000 UTC,271172233,7DhQ1fbe3p9ktg62cwrRu7Te6ByALf9ovLwTVBExHdvC,887,52714944,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU
292311629,9aP4koqTLMeJQH2Qm15dAYfzyWPujao9G4oKHwi5Rbex,2024-09-27 13:23:33.000000 UTC,271172240,AgU8o98LHQ1zcxrtR3rsL4zLqtbGXRM8SLzeRwXoAeDR,366,38987095,3hkPdLyQReJwdWe7Y8JL7jRhYaBCC8GZcmWwjpiLXC9f
292311633,F6PXbUYAX8XjVZaso7wrLKFiPmK6dARt4DHFPTR3oTcA,2024-09-27 13:23:35.000000 UTC,271172244,5yvHxjwQzyvJFNV9uZan54r1Pb9RLA9JxJtt9AYDVMkH,1705,7512831,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH
292311637,FrxN8hKn51vWLvWFffMi616YjbLKGLM6y67QXZXBUMQS,2024-09-27 13:23:37.000000 UTC,271172248,Dy6UW1PkMn72wyB8Bupyet86Bx3S2k8aR2AuHLWwknSv,1636,15215910,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9
292311642,399dYdP8e79VgVKLWY5MMcztEQ86dMrjJhVuSLxv9Xi4,2024-09-27 13:23:39.000000 UTC,271172253,9toCrVJ2YfxuLeC9ui9vdKnAMUp1RMfpBkpqN28hxsww,1459,23784103,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU
292311647,38jBmKhGeaptPSMM3AApqg8vFPQxbe5vDHSjKyaffrBY,2024-09-27 13:23:41.000000 UTC,271172258,9RaLf1fh6jDoco7mHtzbjoRwUJcxjHdN5nMhmXEFZh22,1347,6731918,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4
292311652,HjqRhU52YmBJ17QPbQnoZWgxZG7JuKsLDEyJpc1itoLr,2024-09-27 13:23:43.000000 UTC,271172263,9boqw4ntPsKDg3zP3VXcjfvH12Vc6uAKPwd7skD3BF24,2199,28492943,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU
292311657,7N3WWj4jdyn6HwupAcgoqNULwc7x8PCLJedGEeDATRnp,2024-09-27 13:23:45.000000 UTC,271172268,DJRqjZphRBZ6o71DXqzkcbFV7JnC1axCMCwcuurHwKXB,1161,4614106,3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV
292311662,6Z6KVVDSDMewAWHrfNKREYoLHRtdD8Q6jqyY58eEsqza,2024-09-27 13:23:48.000000 UTC,271172273,59rMrvHPpPvJiTg4rTAk4BXaQuWzwxWWZ6X4UnJETYWG,952,8814738,krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1
292311666,7u5hjFg4Lpo2UZCo4K8ZqULjMyyCzvnTwW93jAfEPTJ8,2024-09-27 13:23:51.000000 UTC,271172277,CsFfhCdjJhqKNKrRmMJrAhQXZUbrfyg1hiszFPbscvTN,965,39306442,FSVdqBzx5D4UsqBLnvmH5dFx2dCm1pTPAbQWJ1PYzTJ2
292311671,7j82qeL3pVYf8h8QSc4yQcijTr8esJwDKx5xW6miDJT,2024-09-27 13:23:54.000000 UTC,271172282,H4KCogc2SWaUPHruTQeifzFEjf87eJjaZ2kqLHqZiCG9,1354,15096465,3XR3msrDf4fJj5kxgYAMoZDYMNvgdnXdKfbC7AN6422Q
292311611,HZMWgjd7rv8kGenjvTQsCKLhEPpWjhk5uWrrSZ6X3BaP,2024-09-27 13:23:25.000000 UTC,271172226,88vuoXktYRRVeVNPCV1HVWXm61iHiVojX81xkukhJKhE,935,3434537,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC
292311612,BWuSbJhdnkezhcFDuLtr6e77SHccSsCvphdN7TCqaCyo,2024-09-27 13:23:26.000000 UTC,271172227,HZMWgjd7rv8kGenjvTQsCKLhEPpWjhk5uWrrSZ6X3BaP,2519,22739718,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24
292311625,2xDjVw7EzN7VpVQq1dkeujbJ6CCwik9Zvyffvypfg1gM,2024-09-27 13:23:31.000000 UTC,271172236,APo21ZMyuytnbVYxDDYNX7TCaDTP1gfwBbxmUfDTqPw1,1530,9916278,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB
292311630,A8ojpsXA1EDkqw7nZkjHYSL8w2re6FPAKAfVQuf33yKv,2024-09-27 13:23:34.000000 UTC,271172241,9aP4koqTLMeJQH2Qm15dAYfzyWPujao9G4oKHwi5Rbex,972,15608526,3hkPdLyQReJwdWe7Y8JL7jRhYaBCC8GZcmWwjpiLXC9f
